Entry_ID,Date Announced,DetectedDistrict,Detected State,State code =,Reported Cases,Recovered,Deaths
587626,05/05/2021,Gadchiroli,Maharashtra,MH,594,264,0
587671,05/05/2021,Gurugram,Haryana,HR,,,
587672,05/05/2021,Faridabad,Haryana,HR,,,
587673,05/05/2021,Sonipat,Haryana,HR,,,
587674,05/05/2021,Hisar,Haryana,HR,,,
587675,05/05/2021,Ambala,Haryana,HR,,,
587676,05/05/2021,Karnal,Haryana,HR,,,
587677,05/05/2021,Panipat,Haryana,HR,,,
587678,05/05/2021,Rohtak,Haryana,HR,,,
587679,05/05/2021,Rewari,Haryana,HR,,,
587680,05/05/2021,Panchkula,Haryana,HR,,,
587681,05/05/2021,Kurukshetra,Haryana,HR,,,
587682,05/05/2021,Yamunanagar,Haryana,HR,,,
587683,05/05/2021,Sirsa,Haryana,HR,,,
587684,05/05/2021,Mahendragarh,Haryana,HR,,,
587685,05/05/2021,Bhiwani,Haryana,HR,,,
587686,05/05/2021,Jhajjar,Haryana,HR,,,
587687,05/05/2021,Palwal,Haryana,HR,,,
587688,05/05/2021,Fatehabad,Haryana,HR,,,
587689,05/05/2021,Kaithal,Haryana,HR,,,
587690,05/05/2021,Jind,Haryana,HR,,,
587691,05/05/2021,Nuh,Haryana,HR,,,
587692,05/05/2021,Charkhi Dadri,Haryana,HR,,,
587693,05/05/2021,Gurugram,Haryana,HR,,,
587694,05/05/2021,Faridabad,Haryana,HR,,,
587695,05/05/2021,Sonipat,Haryana,HR,,,
587696,05/05/2021,Hisar,Haryana,HR,,,
587697,05/05/2021,Ambala,Haryana,HR,,,
587698,05/05/2021,Karnal,Haryana,HR,,,
587699,05/05/2021,Panipat,Haryana,HR,,,
587700,05/05/2021,Rohtak,Haryana,HR,,,
587701,05/05/2021,Rewari,Haryana,HR,,,
587702,05/05/2021,Panchkula,Haryana,HR,,,
587703,05/05/2021,Kurukshetra,Haryana,HR,,,
587704,05/05/2021,Yamunanagar,Haryana,HR,,,
587705,05/05/2021,Sirsa,Haryana,HR,,,
587706,05/05/2021,Mahendragarh,Haryana,HR,,,
587707,05/05/2021,Bhiwani,Haryana,HR,,,
587708,05/05/2021,Jhajjar,Haryana,HR,,,
587709,05/05/2021,Palwal,Haryana,HR,,,
587710,05/05/2021,Fatehabad,Haryana,HR,,,
587711,05/05/2021,Kaithal,Haryana,HR,,,
587712,05/05/2021,Jind,Haryana,HR,,,
587713,05/05/2021,Nuh,Haryana,HR,,,
587714,05/05/2021,Charkhi Dadri,Haryana,HR,,,
587715,05/05/2021,Gurugram,Haryana,HR,,,
587716,05/05/2021,Faridabad,Haryana,HR,,,
587717,05/05/2021,Sonipat,Haryana,HR,,,
587718,05/05/2021,Hisar,Haryana,HR,,,
587719,05/05/2021,Ambala,Haryana,HR,,,
587720,05/05/2021,Karnal,Haryana,HR,,,
587721,05/05/2021,Panipat,Haryana,HR,,,
587722,05/05/2021,Rohtak,Haryana,HR,,,
587723,05/05/2021,Panchkula,Haryana,HR,,,
587724,05/05/2021,Kurukshetra,Haryana,HR,,,
587725,05/05/2021,Yamunanagar,Haryana,HR,,,
587726,05/05/2021,Sirsa,Haryana,HR,,,
587727,05/05/2021,Mahendragarh,Haryana,HR,,,
587728,05/05/2021,Bhiwani,Haryana,HR,,,
587729,05/05/2021,Jhajjar,Haryana,HR,,,
587730,05/05/2021,Palwal,Haryana,HR,,,
587731,05/05/2021,Fatehabad,Haryana,HR,,,
587732,05/05/2021,Kaithal,Haryana,HR,,,
587733,05/05/2021,Jind,Haryana,HR,,,
587734,05/05/2021,Alipurduar,West Bengal,WB,,,
587735,05/05/2021,Cooch Behar,West Bengal,WB,,,
587736,05/05/2021,Darjeeling,West Bengal,WB,,,
587737,05/05/2021,Kalimpong,West Bengal,WB,,,
587738,05/05/2021,Jalpaiguri,West Bengal,WB,,,
587739,05/05/2021,Uttar Dinajpur,West Bengal,WB,,,
587740,05/05/2021,Dakshin Dinajpur,West Bengal,WB,,,
587741,05/05/2021,Malda,West Bengal,WB,,,
587742,05/05/2021,Murshidabad,West Bengal,WB,,,
587743,05/05/2021,Nadia,West Bengal,WB,,,
587744,05/05/2021,Birbhum,West Bengal,WB,,,
587745,05/05/2021,Purulia,West Bengal,WB,,,
587746,05/05/2021,Bankura,West Bengal,WB,,,
587747,05/05/2021,Jhargram,West Bengal,WB,,,
587748,05/05/2021,Paschim Medinipur,West Bengal,WB,,,
587749,05/05/2021,Purba Medinipur,West Bengal,WB,,,
587750,05/05/2021,Purba Bardhaman,West Bengal,WB,,,
587751,05/05/2021,Paschim Bardhaman,West Bengal,WB,,,
587752,05/05/2021,Howrah,West Bengal,WB,,,
587753,05/05/2021,Hooghly,West Bengal,WB,,,
587754,05/05/2021,North 24 Parganas,West Bengal,WB,,,
587755,05/05/2021,South 24 Parganas,West Bengal,WB,,,
587756,05/05/2021,Kolkata,West Bengal,WB,,,
587757,05/05/2021,Alipurduar,West Bengal,WB,,,
587758,05/05/2021,Cooch Behar,West Bengal,WB,,,
587759,05/05/2021,Darjeeling,West Bengal,WB,,,
587760,05/05/2021,Kalimpong,West Bengal,WB,,,
587761,05/05/2021,Jalpaiguri,West Bengal,WB,,,
587762,05/05/2021,Uttar Dinajpur,West Bengal,WB,,,
587763,05/05/2021,Dakshin Dinajpur,West Bengal,WB,,,
587764,05/05/2021,Malda,West Bengal,WB,,,
587765,05/05/2021,Murshidabad,West Bengal,WB,,,
587766,05/05/2021,Nadia,West Bengal,WB,,,
587767,05/05/2021,Birbhum,West Bengal,WB,,,
587768,05/05/2021,Purulia,West Bengal,WB,,,
587769,05/05/2021,Bankura,West Bengal,WB,,,
587770,05/05/2021,Jhargram,West Bengal,WB,,,
587771,05/05/2021,Paschim Medinipur,West Bengal,WB,,,
587772,05/05/2021,Purba Medinipur,West Bengal,WB,,,
587773,05/05/2021,Purba Bardhaman,West Bengal,WB,,,
587774,05/05/2021,Paschim Bardhaman,West Bengal,WB,,,
587775,05/05/2021,Howrah,West Bengal,WB,,,
587776,05/05/2021,Hooghly,West Bengal,WB,,,
587777,05/05/2021,North 24 Parganas,West Bengal,WB,,,
587778,05/05/2021,South 24 Parganas,West Bengal,WB,,,
587779,05/05/2021,Kolkata,West Bengal,WB,,,
587780,05/05/2021,Darjeeling,West Bengal,WB,,,
587781,05/05/2021,Jalpaiguri,West Bengal,WB,,,
587782,05/05/2021,Uttar Dinajpur,West Bengal,WB,,,
587783,05/05/2021,Dakshin Dinajpur,West Bengal,WB,,,
587784,05/05/2021,Malda,West Bengal,WB,,,
587785,05/05/2021,Nadia,West Bengal,WB,,,
587786,05/05/2021,Birbhum,West Bengal,WB,,,
587787,05/05/2021,Paschim Medinipur,West Bengal,WB,,,
587788,05/05/2021,Purba Medinipur,West Bengal,WB,,,
587789,05/05/2021,Purba Bardhaman,West Bengal,WB,,,
587790,05/05/2021,Paschim Bardhaman,West Bengal,WB,,,
587791,05/05/2021,Howrah,West Bengal,WB,,,
587792,05/05/2021,Hooghly,West Bengal,WB,,,
587793,05/05/2021,North 24 Parganas,West Bengal,WB,,,
587794,05/05/2021,South 24 Parganas,West Bengal,WB,,,
587795,05/05/2021,Kolkata,West Bengal,WB,,,
587796,05/05/2021,Bagalkote,Karnataka,KA,,,
587797,05/05/2021,Ballari,Karnataka,KA,,,
587798,05/05/2021,Belagavi,Karnataka,KA,,,
587799,05/05/2021,Bengaluru Rural,Karnataka,KA,,,
587800,05/05/2021,Bengaluru Urban,Karnataka,KA,,,
587801,05/05/2021,Bidar,Karnataka,KA,,,
587802,05/05/2021,Chamarajanagara,Karnataka,KA,,,
587803,05/05/2021,Chikkaballapura,Karnataka,KA,,,
587804,05/05/2021,Chikkamagaluru,Karnataka,KA,,,
587805,05/05/2021,Chitradurga,Karnataka,KA,,,
587806,05/05/2021,Dakshina Kannada,Karnataka,KA,,,
587807,05/05/2021,Davanagere,Karnataka,KA,,,
587808,05/05/2021,Dharwad,Karnataka,KA,,,
587809,05/05/2021,Gadag,Karnataka,KA,,,
587810,05/05/2021,Hassan,Karnataka,KA,,,
587811,05/05/2021,Haveri,Karnataka,KA,,,
587812,05/05/2021,Kalaburagi,Karnataka,KA,,,
587813,05/05/2021,Kodagu,Karnataka,KA,,,
587814,05/05/2021,Kolar,Karnataka,KA,,,
587815,05/05/2021,Koppal,Karnataka,KA,,,
587816,05/05/2021,Mandya,Karnataka,KA,,,
587817,05/05/2021,Mysuru,Karnataka,KA,,,
587818,05/05/2021,Raichur,Karnataka,KA,,,
587819,05/05/2021,Ramanagara,Karnataka,KA,,,
587820,05/05/2021,Shivamogga,Karnataka,KA,,,
587821,05/05/2021,Tumakuru,Karnataka,KA,,,
587822,05/05/2021,Udupi,Karnataka,KA,,,
587823,05/05/2021,Uttara Kannada,Karnataka,KA,,,
587824,05/05/2021,Vijayapura,Karnataka,KA,,,
587825,05/05/2021,Yadgir,Karnataka,KA,,,
587826,05/05/2021,Bagalkote,Karnataka,KA,,,
587827,05/05/2021,Ballari,Karnataka,KA,,,
587828,05/05/2021,Belagavi,Karnataka,KA,,,
587829,05/05/2021,Bengaluru Rural,Karnataka,KA,,,
587830,05/05/2021,Bengaluru Urban,Karnataka,KA,,,
587831,05/05/2021,Bidar,Karnataka,KA,,,
587832,05/05/2021,Chamarajanagara,Karnataka,KA,,,
587833,05/05/2021,Chikkaballapura,Karnataka,KA,,,
587834,05/05/2021,Chikkamagaluru,Karnataka,KA,,,
587835,05/05/2021,Chitradurga,Karnataka,KA,,,
587836,05/05/2021,Dakshina Kannada,Karnataka,KA,,,
587837,05/05/2021,Davanagere,Karnataka,KA,,,
587838,05/05/2021,Dharwad,Karnataka,KA,,,
587839,05/05/2021,Gadag,Karnataka,KA,,,
587840,05/05/2021,Hassan,Karnataka,KA,,,
587841,05/05/2021,Haveri,Karnataka,KA,,,
587842,05/05/2021,Kalaburagi,Karnataka,KA,,,
587843,05/05/2021,Kodagu,Karnataka,KA,,,
587844,05/05/2021,Kolar,Karnataka,KA,,,
587845,05/05/2021,Koppal,Karnataka,KA,,,
587846,05/05/2021,Mandya,Karnataka,KA,,,
587847,05/05/2021,Mysuru,Karnataka,KA,,,
587848,05/05/2021,Raichur,Karnataka,KA,,,
587849,05/05/2021,Ramanagara,Karnataka,KA,,,
587850,05/05/2021,Shivamogga,Karnataka,KA,,,
587851,05/05/2021,Tumakuru,Karnataka,KA,,,
587852,05/05/2021,Udupi,Karnataka,KA,,,
587853,05/05/2021,Uttara Kannada,Karnataka,KA,,,
587854,05/05/2021,Vijayapura,Karnataka,KA,,,
587855,05/05/2021,Yadgir,Karnataka,KA,,,
587856,05/05/2021,Bagalkote,Karnataka,KA,,,
587857,05/05/2021,Ballari,Karnataka,KA,,,
587858,05/05/2021,Belagavi,Karnataka,KA,,,
587859,05/05/2021,Bengaluru Rural,Karnataka,KA,,,
587860,05/05/2021,Bengaluru Urban,Karnataka,KA,,,
587861,05/05/2021,Bidar,Karnataka,KA,,,
587862,05/05/2021,Chamarajanagara,Karnataka,KA,,,
587863,05/05/2021,Chikkaballapura,Karnataka,KA,,,
587864,05/05/2021,Chikkamagaluru,Karnataka,KA,,,
587865,05/05/2021,Chitradurga,Karnataka,KA,,,
587866,05/05/2021,Dakshina Kannada,Karnataka,KA,,,
587867,05/05/2021,Davanagere,Karnataka,KA,,,
587868,05/05/2021,Dharwad,Karnataka,KA,,,
587869,05/05/2021,Gadag,Karnataka,KA,,,
587870,05/05/2021,Hassan,Karnataka,KA,,,
587871,05/05/2021,Haveri,Karnataka,KA,,,
587872,05/05/2021,Kalaburagi,Karnataka,KA,,,
587873,05/05/2021,Kolar,Karnataka,KA,,,
587874,05/05/2021,Mandya,Karnataka,KA,,,
587875,05/05/2021,Mysuru,Karnataka,KA,,,
587876,05/05/2021,Raichur,Karnataka,KA,,,
587877,05/05/2021,Ramanagara,Karnataka,KA,,,
587878,05/05/2021,Shivamogga,Karnataka,KA,,,
587879,05/05/2021,Tumakuru,Karnataka,KA,,,
587880,05/05/2021,Udupi,Karnataka,KA,,,
587881,05/05/2021,Uttara Kannada,Karnataka,KA,,,
587882,05/05/2021,Vijayapura,Karnataka,KA,,,
587883,05/05/2021,Ariyalur,Tamil Nadu,TN,,,
587884,05/05/2021,Chengalpattu,Tamil Nadu,TN,,,
587885,05/05/2021,Chennai,Tamil Nadu,TN,,,
587886,05/05/2021,Coimbatore,Tamil Nadu,TN,,,
587887,05/05/2021,Cuddalore,Tamil Nadu,TN,,,
587888,05/05/2021,Dharmapuri,Tamil Nadu,TN,,,
587889,05/05/2021,Dindigul,Tamil Nadu,TN,,,
587890,05/05/2021,Erode,Tamil Nadu,TN,,,
587891,05/05/2021,Kallakurichi,Tamil Nadu,TN,,,
587892,05/05/2021,Kancheepuram,Tamil Nadu,TN,,,
587893,05/05/2021,Kanyakumari,Tamil Nadu,TN,,,
587894,05/05/2021,Karur,Tamil Nadu,TN,,,
587895,05/05/2021,Krishnagiri,Tamil Nadu,TN,,,
587896,05/05/2021,Madurai,Tamil Nadu,TN,,,
587897,05/05/2021,Nagapattinam,Tamil Nadu,TN,,,
587898,05/05/2021,Namakkal,Tamil Nadu,TN,,,
587899,05/05/2021,Nilgiris,Tamil Nadu,TN,,,
587900,05/05/2021,Perambalur,Tamil Nadu,TN,,,
587901,05/05/2021,Pudukkottai,Tamil Nadu,TN,,,
587902,05/05/2021,Ramanathapuram,Tamil Nadu,TN,,,
587903,05/05/2021,Ranipet,Tamil Nadu,TN,,,
587904,05/05/2021,Salem,Tamil Nadu,TN,,,
587905,05/05/2021,Sivaganga,Tamil Nadu,TN,,,
587906,05/05/2021,Tenkasi,Tamil Nadu,TN,,,
587907,05/05/2021,Thanjavur,Tamil Nadu,TN,,,
587908,05/05/2021,Theni,Tamil Nadu,TN,,,
587909,05/05/2021,Tirupathur,Tamil Nadu,TN,,,
587910,05/05/2021,Thiruvallur,Tamil Nadu,TN,,,
587911,05/05/2021,Tiruvannamalai,Tamil Nadu,TN,,,
587912,05/05/2021,Thiruvarur,Tamil Nadu,TN,,,
587913,05/05/2021,Thoothukkudi,Tamil Nadu,TN,,,
587914,05/05/2021,Tirunelveli,Tamil Nadu,TN,,,
587915,05/05/2021,Tiruppur,Tamil Nadu,TN,,,
587916,05/05/2021,Tiruchirappalli,Tamil Nadu,TN,,,
587917,05/05/2021,Vellore,Tamil Nadu,TN,,,
587918,05/05/2021,Viluppuram,Tamil Nadu,TN,,,
587919,05/05/2021,Virudhunagar,Tamil Nadu,TN,,,
587920,05/05/2021,Airport Quarantine,Tamil Nadu,TN,,,
587921,05/05/2021,Ariyalur,Tamil Nadu,TN,,,
587922,05/05/2021,Chengalpattu,Tamil Nadu,TN,,,
587923,05/05/2021,Chennai,Tamil Nadu,TN,,,
587924,05/05/2021,Coimbatore,Tamil Nadu,TN,,,
587925,05/05/2021,Cuddalore,Tamil Nadu,TN,,,
587926,05/05/2021,Dharmapuri,Tamil Nadu,TN,,,
587927,05/05/2021,Dindigul,Tamil Nadu,TN,,,
587928,05/05/2021,Erode,Tamil Nadu,TN,,,
587929,05/05/2021,Kallakurichi,Tamil Nadu,TN,,,
587930,05/05/2021,Kancheepuram,Tamil Nadu,TN,,,
587931,05/05/2021,Kanyakumari,Tamil Nadu,TN,,,
587932,05/05/2021,Karur,Tamil Nadu,TN,,,
587933,05/05/2021,Krishnagiri,Tamil Nadu,TN,,,
587934,05/05/2021,Madurai,Tamil Nadu,TN,,,
587935,05/05/2021,Nagapattinam,Tamil Nadu,TN,,,
587936,05/05/2021,Namakkal,Tamil Nadu,TN,,,
587937,05/05/2021,Nilgiris,Tamil Nadu,TN,,,
587938,05/05/2021,Perambalur,Tamil Nadu,TN,,,
587939,05/05/2021,Pudukkottai,Tamil Nadu,TN,,,
587940,05/05/2021,Ramanathapuram,Tamil Nadu,TN,,,
587941,05/05/2021,Ranipet,Tamil Nadu,TN,,,
587942,05/05/2021,Salem,Tamil Nadu,TN,,,
587943,05/05/2021,Sivaganga,Tamil Nadu,TN,,,
587944,05/05/2021,Tenkasi,Tamil Nadu,TN,,,
587945,05/05/2021,Thanjavur,Tamil Nadu,TN,,,
587946,05/05/2021,Theni,Tamil Nadu,TN,,,
587947,05/05/2021,Tirupathur,Tamil Nadu,TN,,,
587948,05/05/2021,Thiruvallur,Tamil Nadu,TN,,,
587949,05/05/2021,Tiruvannamalai,Tamil Nadu,TN,,,
587950,05/05/2021,Thiruvarur,Tamil Nadu,TN,,,
587951,05/05/2021,Thoothukkudi,Tamil Nadu,TN,,,
587952,05/05/2021,Tirunelveli,Tamil Nadu,TN,,,
587953,05/05/2021,Tiruppur,Tamil Nadu,TN,,,
587954,05/05/2021,Tiruchirappalli,Tamil Nadu,TN,,,
587955,05/05/2021,Vellore,Tamil Nadu,TN,,,
587956,05/05/2021,Viluppuram,Tamil Nadu,TN,,,
587957,05/05/2021,Virudhunagar,Tamil Nadu,TN,,,
587958,05/05/2021,Airport Quarantine,Tamil Nadu,TN,,,
587959,05/05/2021,Chengalpattu,Tamil Nadu,TN,,,
587960,05/05/2021,Chennai,Tamil Nadu,TN,,,
587961,05/05/2021,Coimbatore,Tamil Nadu,TN,,,
587962,05/05/2021,Cuddalore,Tamil Nadu,TN,,,
587963,05/05/2021,Dharmapuri,Tamil Nadu,TN,,,
587964,05/05/2021,Dindigul,Tamil Nadu,TN,,,
587965,05/05/2021,Erode,Tamil Nadu,TN,,,
587966,05/05/2021,Kancheepuram,Tamil Nadu,TN,,,
587967,05/05/2021,Kanyakumari,Tamil Nadu,TN,,,
587968,05/05/2021,Krishnagiri,Tamil Nadu,TN,,,
587969,05/05/2021,Madurai,Tamil Nadu,TN,,,
587970,05/05/2021,Nagapattinam,Tamil Nadu,TN,,,
587971,05/05/2021,Namakkal,Tamil Nadu,TN,,,
587972,05/05/2021,Pudukkottai,Tamil Nadu,TN,,,
587973,05/05/2021,Ranipet,Tamil Nadu,TN,,,
587974,05/05/2021,Salem,Tamil Nadu,TN,,,
587975,05/05/2021,Tenkasi,Tamil Nadu,TN,,,
587976,05/05/2021,Thanjavur,Tamil Nadu,TN,,,
587977,05/05/2021,Theni,Tamil Nadu,TN,,,
587978,05/05/2021,Tirupathur,Tamil Nadu,TN,,,
587979,05/05/2021,Thiruvallur,Tamil Nadu,TN,,,
587980,05/05/2021,Tiruvannamalai,Tamil Nadu,TN,,,
587981,05/05/2021,Thiruvarur,Tamil Nadu,TN,,,
587982,05/05/2021,Thoothukkudi,Tamil Nadu,TN,,,
587983,05/05/2021,Tirunelveli,Tamil Nadu,TN,,,
587984,05/05/2021,Tiruppur,Tamil Nadu,TN,,,
587985,05/05/2021,Tiruchirappalli,Tamil Nadu,TN,,,
587986,05/05/2021,Vellore,Tamil Nadu,TN,,,
587987,05/05/2021,Viluppuram,Tamil Nadu,TN,,,
587988,05/05/2021,Baksa,Assam,AS,,,
587989,05/05/2021,Barpeta,Assam,AS,,,
587990,05/05/2021,Biswanath,Assam,AS,,,
587991,05/05/2021,Bongaigaon,Assam,AS,,,
587992,05/05/2021,Cachar,Assam,AS,,,
587993,05/05/2021,Charaideo,Assam,AS,,,
587994,05/05/2021,Chirang,Assam,AS,,,
587995,05/05/2021,Darrang,Assam,AS,,,
587996,05/05/2021,Dhemaji,Assam,AS,,,
587997,05/05/2021,Dhubri,Assam,AS,,,
587998,05/05/2021,Dibrugarh,Assam,AS,,,
587999,05/05/2021,Dima Hasao,Assam,AS,,,
588000,05/05/2021,Goalpara,Assam,AS,,,
588001,05/05/2021,Golaghat,Assam,AS,,,
588002,05/05/2021,Hailakandi,Assam,AS,,,
588003,05/05/2021,Hojai,Assam,AS,,,
588004,05/05/2021,Jorhat,Assam,AS,,,
588005,05/05/2021,Kamrup,Assam,AS,,,
588006,05/05/2021,Kamrup Metropolitan,Assam,AS,,,
588007,05/05/2021,Karbi Anglong,Assam,AS,,,
588008,05/05/2021,Karimganj,Assam,AS,,,
588009,05/05/2021,Kokrajhar,Assam,AS,,,
588010,05/05/2021,Lakhimpur,Assam,AS,,,
588011,05/05/2021,Majuli,Assam,AS,,,
588012,05/05/2021,Morigaon,Assam,AS,,,
588013,05/05/2021,Nagaon,Assam,AS,,,
588014,05/05/2021,Nalbari,Assam,AS,,,
588015,05/05/2021,Other State,Assam,AS,,,
588016,05/05/2021,Sivasagar,Assam,AS,,,
588017,05/05/2021,Sonitpur,Assam,AS,,,
588018,05/05/2021,South Salmara Mankachar,Assam,AS,,,
588019,05/05/2021,Tinsukia,Assam,AS,,,
588020,05/05/2021,Udalguri,Assam,AS,,,
588021,05/05/2021,West Karbi Anglong,Assam,AS,,,
588022,05/05/2021,,Assam,AS,,,
588023,05/05/2021,Kamrup Metropolitan,Assam,AS,,,
588024,05/05/2021,Barpeta,Assam,AS,,,
588025,05/05/2021,Goalpara,Assam,AS,,,
588026,05/05/2021,Nagaon,Assam,AS,,,
588027,05/05/2021,Sonitpur,Assam,AS,,,
588028,05/05/2021,Bongaigaon,Assam,AS,,,
588029,05/05/2021,Cachar,Assam,AS,,,
588030,05/05/2021,Dhemaji,Assam,AS,,,
588031,05/05/2021,Kamrup,Assam,AS,,,
588032,05/05/2021,Kokrajhar,Assam,AS,,,
588033,05/05/2021,Sivasagar,Assam,AS,,,
588034,05/05/2021,Charaideo,Assam,AS,,,
588035,05/05/2021,Darrang,Assam,AS,,,
588036,05/05/2021,Dibrugarh,Assam,AS,,,
588037,05/05/2021,Hojai,Assam,AS,,,
588038,05/05/2021,Jorhat,Assam,AS,,,
588039,05/05/2021,Karimganj,Assam,AS,,,
588040,05/05/2021,Lakhimpur,Assam,AS,,,
588041,05/05/2021,Nalbari,Assam,AS,,,
588042,05/05/2021,Tinsukia,Assam,AS,,,
588043,05/05/2021,Udalguri,Assam,AS,,,
588044,05/05/2021,Araria,Bihar,BR,,,
588045,05/05/2021,Arwal,Bihar,BR,,,
588046,05/05/2021,Aurangabad,Bihar,BR,,,
588047,05/05/2021,Banka,Bihar,BR,,,
588048,05/05/2021,Begusarai,Bihar,BR,,,
588049,05/05/2021,Bhagalpur,Bihar,BR,,,
588050,05/05/2021,Bhojpur,Bihar,BR,,,
588051,05/05/2021,Buxar,Bihar,BR,,,
588052,05/05/2021,Darbhanga,Bihar,BR,,,
588053,05/05/2021,Gaya,Bihar,BR,,,
588054,05/05/2021,Gopalganj,Bihar,BR,,,
588055,05/05/2021,Jamui,Bihar,BR,,,
588056,05/05/2021,Jehanabad,Bihar,BR,,,
588057,05/05/2021,Kaimur,Bihar,BR,,,
588058,05/05/2021,Katihar,Bihar,BR,,,
588059,05/05/2021,Khagaria,Bihar,BR,,,
588060,05/05/2021,Araria,Bihar,BR,,,
588061,05/05/2021,Arwal,Bihar,BR,,,
588062,05/05/2021,Aurangabad,Bihar,BR,,,
588063,05/05/2021,Banka,Bihar,BR,,,
588064,05/05/2021,Begusarai,Bihar,BR,,,
588065,05/05/2021,Bhagalpur,Bihar,BR,,,
588066,05/05/2021,Bhojpur,Bihar,BR,,,
588067,05/05/2021,Buxar,Bihar,BR,,,
588068,05/05/2021,Darbhanga,Bihar,BR,,,
588069,05/05/2021,Gaya,Bihar,BR,,,
588070,05/05/2021,Gopalganj,Bihar,BR,,,
588071,05/05/2021,Jamui,Bihar,BR,,,
588072,05/05/2021,Jehanabad,Bihar,BR,,,
588073,05/05/2021,Kaimur,Bihar,BR,,,
588074,05/05/2021,Katihar,Bihar,BR,,,
588075,05/05/2021,Khagaria,Bihar,BR,,,
588076,05/05/2021,Banka,Bihar,BR,,,
588077,05/05/2021,Bhagalpur,Bihar,BR,,,
588078,05/05/2021,Darbhanga,Bihar,BR,,,
588079,05/05/2021,Lakshadweep,Lakshadweep,LD,,,
588080,05/05/2021,Lakshadweep,Lakshadweep,LD,,,
588081,05/05/2021,Lakshadweep,Lakshadweep,LD,,,
588082,05/05/2021,Lakshadweep,Lakshadweep,LD,,,
588083,05/05/2021,Kishanganj,Bihar,BR,,,
588084,05/05/2021,Lakhisarai,Bihar,BR,,,
588085,05/05/2021,Madhepura,Bihar,BR,,,
588086,05/05/2021,Madhubani,Bihar,BR,,,
588087,05/05/2021,Munger,Bihar,BR,,,
588088,05/05/2021,Muzaffarpur,Bihar,BR,,,
588089,05/05/2021,Nalanda,Bihar,BR,,,
588090,05/05/2021,Nawada,Bihar,BR,,,
588091,05/05/2021,West Champaran,Bihar,BR,,,
588092,05/05/2021,Patna,Bihar,BR,,,
588093,05/05/2021,East Champaran,Bihar,BR,,,
588094,05/05/2021,Purnia,Bihar,BR,,,
588095,05/05/2021,Rohtas,Bihar,BR,,,
588096,05/05/2021,Saharsa,Bihar,BR,,,
588097,05/05/2021,Samastipur,Bihar,BR,,,
588098,05/05/2021,Saran,Bihar,BR,,,
588099,05/05/2021,Sheikhpura,Bihar,BR,,,
588100,05/05/2021,Sheohar,Bihar,BR,,,
588101,05/05/2021,Sitamarhi,Bihar,BR,,,
588102,05/05/2021,Siwan,Bihar,BR,,,
588103,05/05/2021,Supaul,Bihar,BR,,,
588104,05/05/2021,Vaishali,Bihar,BR,,,
588105,05/05/2021,Kishanganj,Bihar,BR,,,
588106,05/05/2021,Lakhisarai,Bihar,BR,,,
588107,05/05/2021,Madhepura,Bihar,BR,,,
588108,05/05/2021,Madhubani,Bihar,BR,,,
588109,05/05/2021,Munger,Bihar,BR,,,
588110,05/05/2021,Muzaffarpur,Bihar,BR,,,
588111,05/05/2021,Nalanda,Bihar,BR,,,
588112,05/05/2021,Nawada,Bihar,BR,,,
588113,05/05/2021,West Champaran,Bihar,BR,,,
588114,05/05/2021,Patna,Bihar,BR,,,
588115,05/05/2021,East Champaran,Bihar,BR,,,
588116,05/05/2021,Purnia,Bihar,BR,,,
588117,05/05/2021,Rohtas,Bihar,BR,,,
588118,05/05/2021,Saharsa,Bihar,BR,,,
588119,05/05/2021,Samastipur,Bihar,BR,,,
588120,05/05/2021,Saran,Bihar,BR,,,
588121,05/05/2021,Sheikhpura,Bihar,BR,,,
588122,05/05/2021,Sheohar,Bihar,BR,,,
588123,05/05/2021,Sitamarhi,Bihar,BR,,,
588124,05/05/2021,Siwan,Bihar,BR,,,
588125,05/05/2021,Supaul,Bihar,BR,,,
588126,05/05/2021,Vaishali,Bihar,BR,,,
588127,05/05/2021,Madhepura,Bihar,BR,,,
588128,05/05/2021,Madhubani,Bihar,BR,,,
588129,05/05/2021,Munger,Bihar,BR,,,
588130,05/05/2021,Muzaffarpur,Bihar,BR,,,
588131,05/05/2021,Nalanda,Bihar,BR,,,
588132,05/05/2021,Nawada,Bihar,BR,,,
588133,05/05/2021,West Champaran,Bihar,BR,,,
588134,05/05/2021,Patna,Bihar,BR,,,
588135,05/05/2021,Saharsa,Bihar,BR,,,
588136,05/05/2021,Samastipur,Bihar,BR,,,
588137,05/05/2021,Saran,Bihar,BR,,,
588138,05/05/2021,Sitamarhi,Bihar,BR,,,
588139,05/05/2021,Siwan,Bihar,BR,,,
588140,05/05/2021,Supaul,Bihar,BR,,,
588141,05/05/2021,Vaishali,Bihar,BR,,,
588142,05/05/2021,Anantapur,Andhra Pradesh,AP,,,
588143,05/05/2021,Chittoor,Andhra Pradesh,AP,,,
588144,05/05/2021,East Godavari,Andhra Pradesh,AP,,,
588145,05/05/2021,Guntur,Andhra Pradesh,AP,,,
588146,05/05/2021,Y.S.R. Kadapa,Andhra Pradesh,AP,,,
588147,05/05/2021,Krishna,Andhra Pradesh,AP,,,
588148,05/05/2021,Kurnool,Andhra Pradesh,AP,,,
588149,05/05/2021,S.P.S. Nellore,Andhra Pradesh,AP,,,
588150,05/05/2021,Prakasam,Andhra Pradesh,AP,,,
588151,05/05/2021,Srikakulam,Andhra Pradesh,AP,,,
